"[0, 0]","[0, 0]",1549301953.161698
"[0, 0]","[0, 0]",1549301953.162105
"[0, 0]","[0, 0]",1549301953.1626503
"[0, 0]","[0, 0]",1549301953.1630762
"[0, 0]","[0, 0]",1549301953.1634903
"[0, 0]","[0, 0]",1549301953.1638963
"[0, 0]","[0, 0]",1549301953.1643066
"[0, 0]","[0, 0]",1549301953.1647096
"[0, 0]","[0, 0]",1549301953.1651187
"[0, 0]","[0, 0]",1549301953.1655264
"[0, 0]","[0, 0]",1549301953.1659296
"[0, 0]","[0, 0]",1549301953.1663694
"[0, 0]","[0, 0]",1549301953.166802
"[0, 0]","[0, 0]",1549301953.1672142
"[0, 0]","[0, 0]",1549301953.1676195
"[0, 0]","[0, 0]",1549301953.1680257
"[0, 0]","[0, 0]",1549301953.1684294
"[0, 0]","[0, 0]",1549301953.1688352
"[0, 0]","[0, 0]",1549301953.1692421
"[0, 0]","[0, 0]",1549301953.169646
"[0, 0]","[0, 0]",1549301953.1700497
"[0, 0]","[0, 0]",1549301953.1704507
"[0, 0]","[0, 0]",1549301953.1708577
"[0, 0]","[0, 0]",1549301953.1712685
"[0, 0]","[0, 0]",1549301953.1716838
"[0, 0]","[0, 0]",1549301953.172095
"[0, 0]","[0, 0]",1549301953.1726134
"[0, 0]","[0, 0]",1549301953.1730406
"[0, 0]","[0, 0]",1549301953.173451
"[0, 0]","[0, 0]",1549301953.1738563
"[0, 0]","[0, 0]",1549301953.1742687
"[0, 0]","[0, 0]",1549301953.1746714
"[0, 0]","[0, 0]",1549301953.1750798
"[0, 0]","[0, 0]",1549301953.1754873
"[0, 0]","[0, 0]",1549301953.1758888
"[0, 0]","[0, 0]",1549301953.1763184
"[0, 0]","[0, 0]",1549301953.17674
"[0, 0]","[0, 0]",1549301953.1771498
"[0, 0]","[0, 0]",1549301953.1775558
"[0, 0]","[0, 0]",1549301953.177959
"[0, 0]","[0, 0]",1549301953.1783674
"[0, 0]","[0, 0]",1549301953.1789596
"[0, 0]","[0, 0]",1549301953.1794305
"[0, 0]","[0, 0]",1549301953.1798592
"[0, 0]","[0, 0]",1549301953.1802704
"[0, 0]","[0, 0]",1549301953.1806781
"[0, 0]","[0, 0]",1549301953.181084
"[0, 0]","[0, 0]",1549301953.1814973
"[0, 0]","[0, 0]",1549301953.181909
"[0, 0]","[0, 0]",1549301953.1824229
"[0, 0]","[0, 0]",1549301953.1828425
"[0, 0]","[0, 0]",1549301953.1832542
"[0, 0]","[0, 0]",1549301953.1836646
"[0, 0]","[0, 0]",1549301953.1840727
"[0, 0]","[0, 0]",1549301953.1844754
"[0, 0]","[0, 0]",1549301953.1848803
"[0, 0]","[0, 0]",1549301953.185293
"[0, 0]","[0, 0]",1549301953.1856942
"[0, 0]","[0, 0]",1549301953.186119
"[0, 0]","[0, 0]",1549301953.1865454
"[0, 0]","[0, 0]",1549301953.186957
"[0, 0]","[0, 0]",1549301953.1873648
"[0, 0]","[0, 0]",1549301953.1877685
"[0, 0]","[0, 0]",1549301953.1881788
"[0, 0]","[0, 0]",1549301953.1885872
"[0, 0]","[0, 0]",1549301953.1889913
"[0, 0]","[0, 0]",1549301953.1894002
"[0, 0]","[0, 0]",1549301953.189803
"[0, 0]","[0, 0]",1549301953.1902092
"[0, 0]","[0, 0]",1549301953.1906147
"[0, 0]","[0, 0]",1549301953.1910179
"[0, 0]","[0, 0]",1549301953.1914346
"[0, 0]","[0, 0]",1549301953.1918464
"[0, 0]","[0, 0]",1549301953.192303
"[0, 0]","[0, 0]",1549301953.1927383
"[0, 0]","[0, 0]",1549301953.1931531
"[0, 0]","[0, 0]",1549301953.1935658
"[0, 0]","[0, 0]",1549301953.193971
"[0, 0]","[0, 0]",1549301953.194375
"[0, 0]","[0, 0]",1549301953.1947777
"[0, 0]","[0, 0]",1549301953.1951897
"[0, 0]","[0, 0]",1549301953.1955936
"[0, 0]","[0, 0]",1549301953.196008
"[0, 0]","[0, 0]",1549301953.196432
"[0, 0]","[0, 0]",1549301953.1968405
"[0, 0]","[0, 0]",1549301953.1972535
"[0, 0]","[0, 0]",1549301953.1976595
"[0, 0]","[0, 0]",1549301953.1980634
"[0, 0]","[0, 0]",1549301953.1984673
"[0, 0]","[0, 0]",1549301953.198869
"[0, 0]","[0, 0]",1549301953.1992755
"[0, 0]","[0, 0]",1549301953.199683
"[0, 0]","[0, 0]",1549301953.2000847
"[0, 0]","[0, 0]",1549301953.200489
"[0, 0]","[0, 0]",1549301953.2008927
"[0, 0]","[0, 0]",1549301953.2013056
"[0, 0]","[0, 0]",1549301953.2017171
"[0, 0]","[0, 0]",1549301953.2021232
"[0, 0]","[0, 0]",1549301953.2026665
"[0, 0]","[0, 0]",1549301953.2030792
"[0, 0]","[0, 0]",1549301953.2034862
"[0, 0]","[0, 0]",1549301953.203892
"[0, 0]","[0, 0]",1549301953.2042983
"[0, 0]","[0, 0]",1549301953.2047036
"[0, 0]","[0, 0]",1549301953.2051125
"[0, 0]","[0, 0]",1549301953.2055542
"[0, 0]","[0, 0]",1549301953.206056
"[0, 0]","[0, 0]",1549301953.2065532
"[0, 0]","[0, 0]",1549301953.206983
"[0, 0]","[0, 0]",1549301953.207395
"[0, 0]","[0, 0]",1549301953.2077973
"[0, 0]","[0, 0]",1549301953.20821
"[0, 0]","[0, 0]",1549301953.2086365
"[0, 0]","[0, 0]",1549301953.2090738
"[0, 0]","[0, 0]",1549301953.2095144
"[0, 0]","[0, 0]",1549301953.2099473
"[0, 0]","[0, 0]",1549301953.2104053
"[0, 0]","[0, 0]",1549301953.210837
"[0, 0]","[0, 0]",1549301953.2112591
"[0, 0]","[0, 0]",1549301953.2116973
"[0, 0]","[0, 0]",1549301953.2121167
"[0, 0]","[0, 0]",1549301953.2125974
"[0, 0]","[0, 0]",1549301953.2130094
"[0, 0]","[0, 0]",1549301953.2134194
"[0, 0]","[0, 0]",1549301953.2138271
"[0, 0]","[0, 0]",1549301953.2142382
"[0, 0]","[0, 0]",1549301953.2146475
"[0, 0]","[0, 0]",1549301953.215055
"[0, 0]","[0, 0]",1549301953.2154639
"[0, 0]","[0, 0]",1549301953.2158751
"[0, 0]","[0, 0]",1549301953.216289
"[0, 0]","[0, 0]",1549301953.216707
"[0, 0]","[0, 0]",1549301953.2171173
"[0, 0]","[0, 0]",1549301953.2175207
"[0, 0]","[0, 0]",1549301953.2179275
"[0, 0]","[0, 0]",1549301953.218385
"[0, 0]","[0, 0]",1549301953.2187912
"[0, 0]","[0, 0]",1549301953.2192028
"[0, 0]","[0, 0]",1549301953.2196057
"[0, 0]","[0, 0]",1549301953.220011
"[0, 0]","[0, 0]",1549301953.2204175
"[0, 0]","[0, 0]",1549301953.2208214
"[0, 0]","[0, 0]",1549301953.2212346
"[0, 0]","[0, 0]",1549301953.2216496
"[0, 0]","[0, 0]",1549301953.2220557
"[0, 0]","[0, 0]",1549301953.2225974
"[0, 0]","[0, 0]",1549301953.223012
"[0, 0]","[0, 0]",1549301953.2234204
"[0, 0]","[0, 0]",1549301953.2238252
"[0, 0]","[0, 0]",1549301953.22423
"[0, 0]","[0, 0]",1549301953.2246368
"[0, 0]","[0, 0]",1549301953.2250433
"[0, 0]","[0, 0]",1549301953.2254665
"[0, 0]","[0, 0]",1549301953.2258785
"[0, 0]","[0, 0]",1549301953.2262938
"[0, 0]","[0, 0]",1549301953.2267148
"[0, 0]","[0, 0]",1549301953.227124
"[0, 0]","[0, 0]",1549301953.2275274
"[0, 0]","[0, 0]",1549301953.2279336
"[0, 0]","[0, 0]",1549301953.2283373
"[0, 0]","[0, 0]",1549301953.2287402
"[0, 0]","[0, 0]",1549301953.2291496
"[0, 0]","[0, 0]",1549301953.2295506
"[0, 0]","[0, 0]",1549301953.2299542
"[0, 0]","[0, 0]",1549301953.230359
"[0, 0]","[0, 0]",1549301953.23076
"[0, 0]","[0, 0]",1549301953.2311695
"[0, 0]","[0, 0]",1549301953.2315795
"[0, 0]","[0, 0]",1549301953.2319884
"[0, 0]","[0, 0]",1549301953.2324548
"[0, 0]","[0, 0]",1549301953.23287
"[0, 0]","[0, 0]",1549301953.2332802
"[0, 0]","[0, 0]",1549301953.233685
"[0, 0]","[0, 0]",1549301953.234093
"[0, 0]","[0, 0]",1549301953.2344992
"[0, 0]","[0, 0]",1549301953.2349036
"[0, 0]","[0, 0]",1549301953.235325
"[0, 0]","[0, 0]",1549301953.2357304
"[0, 0]","[0, 0]",1549301953.236148
"[0, 0]","[0, 0]",1549301953.2365744
"[0, 0]","[0, 0]",1549301953.2369819
"[0, 0]","[0, 0]",1549301953.237393
"[0, 0]","[0, 0]",1549301953.2377977
"[0, 0]","[0, 0]",1549301953.238203
"[0, 0]","[0, 0]",1549301953.238607
"[0, 0]","[0, 0]",1549301953.239008
"[0, 0]","[0, 0]",1549301953.2394133
"[0, 0]","[0, 0]",1549301953.2398164
"[0, 0]","[0, 0]",1549301953.2402213
"[0, 0]","[0, 0]",1549301953.2406256
"[0, 0]","[0, 0]",1549301953.241036
"[0, 0]","[0, 0]",1549301953.2414489
"[0, 0]","[0, 0]",1549301953.2418604
"[0, 0]","[0, 0]",1549301953.2426186
"[0, 0]","[0, 0]",1549301953.2431397
"[0, 0]","[0, 0]",1549301953.2435808
"[0, 0]","[0, 0]",1549301953.2440155
"[0, 0]","[0, 0]",1549301953.2444394
"[0, 0]","[0, 0]",1549301953.244865
"[0, 0]","[0, 0]",1549301953.2453773
"[0, 0]","[0, 0]",1549301953.2458825
"[0, 0]","[0, 0]",1549301953.2463431
"[0, 0]","[0, 0]",1549301953.2467852
"[0, 0]","[0, 0]",1549301953.2471967
"[0, 0]","[0, 0]",1549301953.2476041
"[0, 0]","[0, 0]",1549301953.2480068
"[0, 0]","[0, 0]",1549301953.248416
"[0, 0]","[0, 0]",1549301953.248817
"[0, 0]","[0, 0]",1549301953.2492223
"[0, 0]","[0, 0]",1549301953.249627
"[0, 0]","[0, 0]",1549301953.2500312
"[0, 0]","[0, 0]",1549301953.250432
"[0, 0]","[0, 0]",1549301953.2508337
"[0, 0]","[0, 0]",1549301953.2512412
"[0, 0]","[0, 0]",1549301953.2516596
"[0, 0]","[0, 0]",1549301953.2520661
"[0, 0]","[0, 0]",1549301953.2525437
"[0, 0]","[0, 0]",1549301953.2529569
"[0, 0]","[0, 0]",1549301953.2533703
"[0, 0]","[0, 0]",1549301953.2537768
"[0, 0]","[0, 0]",1549301953.2541907
"[0, 0]","[0, 0]",1549301953.2545943
"[0, 0]","[0, 0]",1549301953.254998
"[0, 0]","[0, 0]",1549301953.2554052
"[0, 0]","[0, 0]",1549301953.2558115
"[0, 0]","[0, 0]",1549301953.25623
"[0, 0]","[0, 0]",1549301953.256655
"[0, 0]","[0, 0]",1549301953.2570643
"[0, 0]","[0, 0]",1549301953.2574725
"[0, 0]","[0, 0]",1549301953.2578752
"[0, 0]","[0, 0]",1549301953.2582839
"[0, 0]","[0, 0]",1549301953.258691
"[0, 0]","[0, 0]",1549301953.2590938
"[0, 0]","[0, 0]",1549301953.2594986
"[0, 0]","[0, 0]",1549301953.259905
"[0, 0]","[0, 0]",1549301953.2603118
"[0, 0]","[0, 0]",1549301953.2607162
"[0, 0]","[0, 0]",1549301953.2611248
"[0, 0]","[0, 0]",1549301953.2615383
"[0, 0]","[0, 0]",1549301953.2619464
"[0, 0]","[0, 0]",1549301953.2624686
"[0, 0]","[0, 0]",1549301953.2628922
"[0, 0]","[0, 0]",1549301953.2635224
"[0, 0]","[0, 0]",1549301953.2639656
"[0, 0]","[0, 0]",1549301953.2644389
"[0, 0]","[0, 0]",1549301953.2648475
"[0, 0]","[0, 0]",1549301953.26526
"[0, 0]","[0, 0]",1549301953.2658212
"[0, 0]","[0, 0]",1549301953.2665389
"[0, 0]","[0, 0]",1549301953.2670767
"[0, 0]","[0, 0]",1549301953.2675254
"[0, 0]","[0, 0]",1549301953.267933
"[0, 0]","[0, 0]",1549301953.26834
"[0, 0]","[0, 0]",1549301953.2687411
"[0, 0]","[0, 0]",1549301953.2691507
"[0, 0]","[0, 0]",1549301953.2695565
"[0, 0]","[0, 0]",1549301953.2699594
"[0, 0]","[0, 0]",1549301953.2703679
"[0, 0]","[0, 0]",1549301953.2707753
"[0, 0]","[0, 0]",1549301953.2711844
"[0, 0]","[0, 0]",1549301953.2716043
"[0, 0]","[0, 0]",1549301953.2720094
"[0, 0]","[0, 0]",1549301953.2724845
"[0, 0]","[0, 0]",1549301953.2728994
"[0, 0]","[0, 0]",1549301953.2733045
"[0, 0]","[0, 0]",1549301953.2737095
"[0, 0]","[0, 0]",1549301953.2741144
"[0, 0]","[0, 0]",1549301953.274524
"[0, 0]","[0, 0]",1549301953.2749352
"[0, 0]","[0, 0]",1549301953.275342
"[0, 0]","[0, 0]",1549301953.2757514
"[0, 0]","[0, 0]",1549301953.2761655
"[0, 0]","[0, 0]",1549301953.2765791
"[0, 0]","[0, 0]",1549301953.2769928
"[0, 0]","[0, 0]",1549301953.2774057
"[0, 0]","[0, 0]",1549301953.2778087
"[0, 0]","[0, 0]",1549301953.2782192
"[0, 0]","[0, 0]",1549301953.2786214
"[0, 0]","[0, 0]",1549301953.279031
"[0, 0]","[0, 0]",1549301953.2794344
"[0, 0]","[0, 0]",1549301953.2798367
"[0, 0]","[0, 0]",1549301953.28025
"[0, 0]","[0, 0]",1549301953.2806547
"[0, 0]","[0, 0]",1549301953.2810607
"[0, 0]","[0, 0]",1549301953.2814772
"[0, 0]","[0, 0]",1549301953.2818818
"[0, 0]","[0, 0]",1549301953.282392
"[0, 0]","[0, 0]",1549301953.2828221
"[0, 0]","[0, 0]",1549301953.283234
"[0, 0]","[0, 0]",1549301953.2836409
"[0, 0]","[0, 0]",1549301953.2840457
"[0, 0]","[0, 0]",1549301953.2844553
"[0, 0]","[0, 0]",1549301953.284863
"[0, 0]","[0, 0]",1549301953.2852726
"[0, 0]","[0, 0]",1549301953.2856905
"[0, 0]","[0, 0]",1549301953.2861009
"[0, 0]","[0, 0]",1549301953.2865183
"[0, 0]","[0, 0]",1549301953.2869284
"[0, 0]","[0, 0]",1549301953.2873375
"[0, 0]","[0, 0]",1549301953.28774
"[0, 0]","[0, 0]",1549301953.2881484
"[0, 0]","[0, 0]",1549301953.288553
"[0, 0]","[0, 0]",1549301953.2889595
"[0, 0]","[0, 0]",1549301953.2893672
"[0, 0]","[0, 0]",1549301953.2897725
"[0, 0]","[0, 0]",1549301953.29018
"[0, 0]","[0, 0]",1549301953.2905812
"[0, 0]","[0, 0]",1549301953.290983
"[0, 0]","[0, 0]",1549301953.2913985
"[0, 0]","[0, 0]",1549301953.291805
"[0, 0]","[0, 0]",1549301953.2922125
"[0, 0]","[0, 0]",1549301953.292677
"[0, 0]","[0, 0]",1549301953.2930882
"[0, 0]","[0, 0]",1549301953.2934978
"[0, 0]","[0, 0]",1549301953.2939029
"[0, 0]","[0, 0]",1549301953.2943115
"[0, 0]","[0, 0]",1549301953.2947192
"[0, 0]","[0, 0]",1549301953.2951262
"[0, 0]","[0, 0]",1549301953.2955468
"[0, 0]","[0, 0]",1549301953.2959526
"[0, 0]","[0, 0]",1549301953.2963696
"[0, 0]","[0, 0]",1549301953.2967854
"[0, 0]","[0, 0]",1549301953.297208
"[0, 0]","[0, 0]",1549301953.2976506
"[0, 0]","[0, 0]",1549301953.2980807
"[0, 0]","[0, 0]",1549301953.2985156
"[0, 0]","[0, 0]",1549301953.2989628
"[0, 0]","[0, 0]",1549301953.299399
"[0, 0]","[0, 0]",1549301953.29982
"[0, 0]","[0, 0]",1549301953.3002477
"[0, 0]","[0, 0]",1549301953.3006606
"[0, 0]","[0, 0]",1549301953.3010705
"[0, 0]","[0, 0]",1549301953.3014836
"[0, 0]","[0, 0]",1549301953.3018916
"[0, 0]","[0, 0]",1549301953.3024204
"[0, 0]","[0, 0]",1549301953.3028512
"[0, 0]","[0, 0]",1549301953.3032653
"[0, 0]","[0, 0]",1549301953.3036683
"[0, 0]","[0, 0]",1549301953.3040786
"[0, 0]","[0, 0]",1549301953.3044822
"[0, 0]","[0, 0]",1549301953.3048878
"[0, 0]","[0, 0]",1549301953.3053
"[0, 0]","[0, 0]",1549301953.3057032
"[0, 0]","[0, 0]",1549301953.3061092
"[0, 0]","[0, 0]",1549301953.306546
"[0, 0]","[0, 0]",1549301953.3069587
"[0, 0]","[0, 0]",1549301953.307367
"[0, 0]","[0, 0]",1549301953.3077743
"[0, 0]","[0, 0]",1549301953.308184
"[0, 0]","[0, 0]",1549301953.3085897
"[0, 0]","[0, 0]",1549301953.3089936
"[0, 0]","[0, 0]",1549301953.3094013
"[0, 0]","[0, 0]",1549301953.3098621
"[0, 0]","[0, 0]",1549301953.3102741
"[0, 0]","[0, 0]",1549301953.3106785
"[0, 0]","[0, 0]",1549301953.311083
"[0, 0]","[0, 0]",1549301953.3114972
"[0, 0]","[0, 0]",1549301953.3119063
"[0, 0]","[0, 0]",1549301953.3123624
"[0, 0]","[0, 0]",1549301953.3127913
"[0, 0]","[0, 0]",1549301953.3132048
"[0, 0]","[0, 0]",1549301953.3136108
"[0, 0]","[0, 0]",1549301953.3140202
"[0, 0]","[0, 0]",1549301953.3144279
"[0, 0]","[0, 0]",1549301953.3148372
"[0, 0]","[0, 0]",1549301953.3152516
"[0, 0]","[0, 0]",1549301953.3156576
"[0, 0]","[0, 0]",1549301953.3160684
"[0, 0]","[0, 0]",1549301953.3164988
"[0, 0]","[0, 0]",1549301953.3169127
"[0, 0]","[0, 0]",1549301953.317324
"[0, 0]","[0, 0]",1549301953.3177269
"[0, 0]","[0, 0]",1549301953.318135
"[0, 0]","[0, 0]",1549301953.3185425
"[0, 0]","[0, 0]",1549301953.318946
"[0, 0]","[0, 0]",1549301953.3193521
"[0, 0]","[0, 0]",1549301953.3197565
"[0, 0]","[0, 0]",1549301953.3201628
"[0, 0]","[0, 0]",1549301953.3205674
"[0, 0]","[0, 0]",1549301953.3209715
"[0, 0]","[0, 0]",1549301953.3213863
"[0, 0]","[0, 0]",1549301953.3217971
"[0, 0]","[0, 0]",1549301953.3222058
"[0, 0]","[0, 0]",1549301953.3227606
"[0, 0]","[0, 0]",1549301953.3231914
"[0, 0]","[0, 0]",1549301953.3236008
"[0, 0]","[0, 0]",1549301953.3240073
"[0, 0]","[0, 0]",1549301953.3244147
"[0, 0]","[0, 0]",1549301953.3248193
"[0, 0]","[0, 0]",1549301953.3252316
"[0, 0]","[0, 0]",1549301953.3256395
"[0, 0]","[0, 0]",1549301953.3260567
"[0, 0]","[0, 0]",1549301953.3264816
"[0, 0]","[0, 0]",1549301953.32689
"[0, 0]","[0, 0]",1549301953.3272996
"[0, 0]","[0, 0]",1549301953.3277025
"[0, 0]","[0, 0]",1549301953.32811
"[0, 0]","[0, 0]",1549301953.3285124
"[0, 0]","[0, 0]",1549301953.3289185
"[0, 0]","[0, 0]",1549301953.3293278
"[0, 0]","[0, 0]",1549301953.3297317
"[0, 0]","[0, 0]",1549301953.3301377
"[0, 0]","[0, 0]",1549301953.3305442
"[0, 0]","[0, 0]",1549301953.3309484
"[0, 0]","[0, 0]",1549301953.331361
"[0, 0]","[0, 0]",1549301953.3317707
"[0, 0]","[0, 0]",1549301953.3321774
"[0, 0]","[0, 0]",1549301953.3326426
"[0, 0]","[0, 0]",1549301953.3330538
"[0, 0]","[0, 0]",1549301953.3334568
"[0, 0]","[0, 0]",1549301953.3338664
"[0, 0]","[0, 0]",1549301953.3342767
"[0, 0]","[0, 0]",1549301953.3346798
"[0, 0]","[0, 0]",1549301953.3350918
"[0, 0]","[0, 0]",1549301953.3355033
"[0, 0]","[0, 0]",1549301953.3359208
"[0, 0]","[0, 0]",1549301953.3363445
"[0, 0]","[0, 0]",1549301953.3367548
"[0, 0]","[0, 0]",1549301953.3371706
"[0, 0]","[0, 0]",1549301953.3375742
"[0, 0]","[0, 0]",1549301953.3379824
"[0, 0]","[0, 0]",1549301953.3383992
"[0, 0]","[0, 0]",1549301953.3388023
"[0, 0]","[0, 0]",1549301953.3392127
"[0, 0]","[0, 0]",1549301953.3396177
"[0, 0]","[0, 0]",1549301953.3400223
"[0, 0]","[0, 0]",1549301953.3404338
"[0, 0]","[0, 0]",1549301953.3408337
"[0, 0]","[0, 0]",1549301953.341247
"[0, 0]","[0, 0]",1549301953.3416624
"[0, 0]","[0, 0]",1549301953.342068
"[0, 0]","[0, 0]",1549301953.3425972
"[0, 0]","[0, 0]",1549301953.3430133
"[0, 0]","[0, 0]",1549301953.343425
"[0, 0]","[0, 0]",1549301953.3438294
"[0, 0]","[0, 0]",1549301953.3442333
"[0, 0]","[0, 0]",1549301953.3446414
"[0, 0]","[0, 0]",1549301953.3450496
"[0, 0]","[0, 0]",1549301953.3454885
"[0, 0]","[0, 0]",1549301953.3459938
"[0, 0]","[0, 0]",1549301953.34647
"[0, 0]","[0, 0]",1549301953.3469145
"[0, 0]","[0, 0]",1549301953.3474271
"[0, 0]","[0, 0]",1549301953.347873
"[0, 0]","[0, 0]",1549301953.3482912
"[0, 0]","[0, 0]",1549301953.3486958
"[0, 0]","[0, 0]",1549301953.3494487
"[0, 0]","[0, 0]",1549301953.3499227
"[0, 0]","[0, 0]",1549301953.3503537
"[0, 0]","[0, 0]",1549301953.350758
"[0, 0]","[0, 0]",1549301953.3511713
"[0, 0]","[0, 0]",1549301953.3515944
"[0, 0]","[0, 0]",1549301953.352
"[0, 0]","[0, 0]",1549301953.3524773
"[0, 0]","[0, 0]",1549301953.353095
"[0, 0]","[0, 0]",1549301953.353545
"[0, 0]","[0, 0]",1549301953.3539526
"[0, 0]","[0, 0]",1549301953.3543713
"[0, 0]","[0, 0]",1549301953.3547776
"[0, 0]","[0, 0]",1549301953.3551836
"[0, 0]","[0, 0]",1549301953.3556223
"[0, 0]","[0, 0]",1549301953.3560917
"[0, 0]","[0, 0]",1549301953.3565223
"[0, 0]","[0, 0]",1549301953.356938
"[0, 0]","[0, 0]",1549301953.3573453
"[0, 0]","[0, 0]",1549301953.3577516
"[0, 0]","[0, 0]",1549301953.3581624
"[0, 0]","[0, 0]",1549301953.3585703
"[0, 0]","[0, 0]",1549301953.3589764
"[0, 0]","[0, 0]",1549301953.359386
"[0, 0]","[0, 0]",1549301953.3597903
"[0, 0]","[0, 0]",1549301953.3602
"[0, 0]","[0, 0]",1549301953.3605993
"[0, 0]","[0, 0]",1549301953.361006
"[0, 0]","[0, 0]",1549301953.3614228
"[0, 0]","[0, 0]",1549301953.3618293
"[0, 0]","[0, 0]",1549301953.36224
"[0, 0]","[0, 0]",1549301953.362772
"[0, 0]","[0, 0]",1549301953.3631847
"[0, 0]","[0, 0]",1549301953.3635876
"[0, 0]","[0, 0]",1549301953.3639896
"[0, 0]","[0, 0]",1549301953.3643987
"[0, 0]","[0, 0]",1549301953.3648
"[0, 0]","[0, 0]",1549301953.3652086
"[0, 0]","[0, 0]",1549301953.3656216
"[0, 0]","[0, 0]",1549301953.3660314
"[0, 0]","[0, 0]",1549301953.3664486
"[0, 0]","[0, 0]",1549301953.3668625
"[0, 0]","[0, 0]",1549301953.3672674
"[0, 0]","[0, 0]",1549301953.367672
"[0, 0]","[0, 0]",1549301953.368078
"[0, 0]","[0, 0]",1549301953.3684828
"[0, 0]","[0, 0]",1549301953.3688896
"[0, 0]","[0, 0]",1549301953.3692985
"[0, 0]","[0, 0]",1549301953.3697035
"[0, 0]","[0, 0]",1549301953.3701093
"[0, 0]","[0, 0]",1549301953.3705118
"[0, 0]","[0, 0]",1549301953.3709161
"[0, 0]","[0, 0]",1549301953.37133
"[0, 0]","[0, 0]",1549301953.371736
"[0, 0]","[0, 0]",1549301953.3721461
"[0, 0]","[0, 0]",1549301953.3726313
"[0, 0]","[0, 0]",1549301953.3730628
"[0, 0]","[0, 0]",1549301953.3734772
"[0, 0]","[0, 0]",1549301953.3738804
"[0, 0]","[0, 0]",1549301953.3742936
"[0, 0]","[0, 0]",1549301953.3746986
"[0, 0]","[0, 0]",1549301953.375111
"[0, 0]","[0, 0]",1549301953.3755229
"[0, 0]","[0, 0]",1549301953.375926
"[0, 0]","[0, 0]",1549301953.3763494
"[0, 0]","[0, 0]",1549301953.376774
"[0, 0]","[0, 0]",1549301953.3771822
"[0, 0]","[0, 0]",1549301953.3775897
"[0, 0]","[0, 0]",1549301953.3779962
"[0, 0]","[0, 0]",1549301953.3784041
"[0, 0]","[0, 0]",1549301953.3788111
"[0, 0]","[0, 0]",1549301953.3792186
"[0, 0]","[0, 0]",1549301953.379623
"[0, 0]","[0, 0]",1549301953.3800292
"[0, 0]","[0, 0]",1549301953.380432
"[0, 0]","[0, 0]",1549301953.3808386
"[0, 0]","[0, 0]",1549301953.3812492
"[0, 0]","[0, 0]",1549301953.38166
"[0, 0]","[0, 0]",1549301953.3820665
"[0, 0]","[0, 0]",1549301953.382613
"[0, 0]","[0, 0]",1549301953.3830767
"[0, 0]","[0, 0]",1549301953.3835015
"[0, 0]","[0, 0]",1549301953.3839242
"[0, 0]","[0, 0]",1549301953.3843472
"[0, 0]","[0, 0]",1549301953.3847628
"[0, 0]","[0, 0]",1549301953.385218
"[0, 0]","[0, 0]",1549301953.3857028
"[0, 0]","[0, 0]",1549301953.386148
"[0, 0]","[0, 0]",1549301953.3865924
"[0, 0]","[0, 0]",1549301953.3870015
"[0, 0]","[0, 0]",1549301953.3874116
"[0, 0]","[0, 0]",1549301953.3878176
"[0, 0]","[0, 0]",1549301953.3882232
"[0, 0]","[0, 0]",1549301953.3886302
"[0, 0]","[0, 0]",1549301953.3890343
"[0, 0]","[0, 0]",1549301953.3894496
"[0, 0]","[0, 0]",1549301953.389879
"[0, 0]","[0, 0]",1549301953.3903162
"[0, 0]","[0, 0]",1549301953.3907385
"[0, 0]","[0, 0]",1549301953.391165
"[0, 0]","[0, 0]",1549301953.3915968
"[0, 0]","[0, 0]",1549301953.3920078
"[0, 0]","[0, 0]",1549301953.3924906
"[1, 0]","[0, 0]",1549301953.3929284
"[1, 0]","[0, 0]",1549301953.3933418
"[1, 0]","[0, 0]",1549301953.3937464
"[1, 0]","[0, 0]",1549301953.3941603
"[1, 0]","[0, 0]",1549301953.3945632
"[1, 0]","[0, 0]",1549301953.3949728
"[1, 0]","[0, 0]",1549301953.3953872
"[1, 0]","[0, 0]",1549301953.3957922
"[1, 0]","[0, 0]",1549301953.39622
"[1, 0]","[0, 0]",1549301953.39664
"[1, 0]","[0, 0]",1549301953.3970516
"[1, 0]","[0, 0]",1549301953.397461
"[1, 0]","[0, 0]",1549301953.3978627
"[1, 0]","[0, 0]",1549301953.3982718
"[1, 0]","[0, 0]",1549301953.3986785
"[1, 0]","[0, 0]",1549301953.399084
"[1, 0]","[0, 0]",1549301953.3994935
"[1, 0]","[0, 0]",1549301953.3998988
"[1, 0]","[0, 0]",1549301953.4003081
"[1, 0]","[0, 0]",1549301953.4007144
"[1, 1]","[0, 0]",1549301953.4011881
"[1, 1]","[0, 0]",1549301953.401612
"[1, 1]","[0, 0]",1549301953.4020224
"[1, 1]","[0, 0]",1549301953.40255
"[1, 1]","[0, 0]",1549301953.4029677
"[1, 1]","[0, 0]",1549301953.4033751
"[1, 1]","[0, 0]",1549301953.4037807
"[1, 1]","[0, 0]",1549301953.4041853
"[1, 1]","[0, 0]",1549301953.4045887
"[1, 2]","[0, 0]",1549301953.4050074
"[2, 2]","[0, 0]",1549301953.4054265
"[2, 2]","[0, 0]",1549301953.405838
"[2, 2]","[0, 0]",1549301953.4062629
"[2, 2]","[0, 0]",1549301953.4066792
"[2, 2]","[0, 0]",1549301953.4070942
"[2, 2]","[0, 0]",1549301953.4075005
"[2, 2]","[0, 0]",1549301953.407907
"[2, 2]","[0, 0]",1549301953.4083157
"[2, 2]","[0, 0]",1549301953.4087162
